True,Predicted
Cherry___Powdery_mildew,"Pepper,_bell___healthy"
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Esca_(Black_Measles),Tomato___Septoria_leaf_spot
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Target_Spot,Tomato___Target_Spot
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Grape___Black_rot
Tomato___Septoria_leaf_spot,Tomato___Septoria_leaf_spot
Soybean___healthy,Strawberry___Leaf_scorch
Tomato___Early_blight,Squash___Powdery_mildew
"Pepper,_bell___healthy","Pepper,_bell___healthy"
Blueberry___healthy,Soybean___healthy
Soybean___healthy,Soybean___healthy
Tomato___Septoria_leaf_spot,Tomato___Septoria_leaf_spot
Potato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Esca_(Black_Measles),"Pepper,_bell___Bacterial_spot"
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Apple___healthy,Grape___Esca_(Black_Measles)
Squash___Powdery_mildew,Tomato___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Early_blight,Tomato___Spider_mites Two-spotted_spider_mite
Potato___healthy,Soybean___healthy
Apple___healthy,Tomato___Late_blight
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___Bacterial_spot,Peach___Bacterial_spot
Cherry___Powdery_mildew,Blueberry___healthy
Tomato___Tomato_mosaic_virus,"Pepper,_bell___healthy"
Apple___healthy,Blueberry___healthy
Tomato___Leaf_Mold,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Squash___Powdery_mildew
Raspberry___healthy,Cherry___healthy
Soybean___healthy,Strawberry___Leaf_scorch
Tomato___Bacterial_spot,Tomato___Early_blight
Soybean___healthy,Soybean___healthy
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Cherry___healthy,Soybean___healthy
Raspberry___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Common_rust,Corn___Common_rust
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),"Pepper,_bell___Bacterial_spot"
Strawberry___Leaf_scorch,Cherry___healthy
Cherry___healthy,Tomato___Target_Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Tomato___Late_blight
Orange___Haunglongbing_(Citrus_greening),Peach___Bacterial_spot
Grape___Black_rot,Soybean___healthy
Soybean___healthy,Tomato___Target_Spot
Apple___healthy,Tomato___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Blueberry___healthy
Potato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Target_Spot,Tomato___Target_Spot
"Pepper,_bell___Bacterial_spot",Tomato___Septoria_leaf_spot
Apple___Black_rot,Orange___Haunglongbing_(Citrus_greening)
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"Pepper,_bell___healthy",Tomato___Spider_mites Two-spotted_spider_mite
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Late_blight
Soybean___healthy,Soybean___healthy
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"Pepper,_bell___healthy",Soybean___healthy
Squash___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Peach___Bacterial_spot
"Pepper,_bell___Bacterial_spot",Orange___Haunglongbing_(Citrus_greening)
Tomato___Leaf_Mold,Apple___healthy
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Blueberry___healthy,Blueberry___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Black_rot,Peach___healthy
Squash___Powdery_mildew,Potato___Late_blight
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot
Corn___Northern_Leaf_Blight,Cherry___Powdery_mildew
Soybean___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Grape___Esca_(Black_Measles)
Orange___Haunglongbing_(Citrus_greening),Peach___Bacterial_spot
Grape___Black_rot,Soybean___healthy
Cherry___healthy,Soybean___healthy
Soybean___healthy,Soybean___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Blueberry___healthy,Soybean___healthy
Grape___Esca_(Black_Measles),Potato___Early_blight
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Tomato___Target_Spot,Grape___Black_rot
Tomato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Northern_Leaf_Blight,Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Corn___healthy,Background_without_leaves
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Peach___Bacterial_spot,Peach___Bacterial_spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Orange___Haunglongbing_(Citrus_greening)
Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Squash___Powdery_mildew,Squash___Powdery_mildew
Strawberry___healthy,Soybean___healthy
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Grape___Esca_(Black_Measles),Soybean___healthy
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Spider_mites Two-spotted_spider_mite,Cherry___Powdery_mildew
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
"Pepper,_bell___healthy",Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Strawberry___healthy,Soybean___healthy
Corn___Common_rust,Corn___Common_rust
Strawberry___Leaf_scorch,Background_without_leaves
Tomato___Target_Spot,Tomato___Septoria_leaf_spot
Blueberry___healthy,Soybean___healthy
Corn___healthy,Soybean___healthy
Soybean___healthy,Soybean___healthy
Grape___Esca_(Black_Measles),Blueberry___healthy
"Pepper,_bell___Bacterial_spot",Tomato___Septoria_leaf_spot
Potato___Early_blight,Soybean___healthy
Cherry___Powdery_mildew,Squash___Powdery_mildew
"Pepper,_bell___healthy",Apple___Apple_scab
Soybean___healthy,Soybean___healthy
Grape___Esca_(Black_Measles),Grape___Black_rot
Tomato___Late_blight,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___Bacterial_spot,Peach___Bacterial_spot
Apple___Cedar_apple_rust,Apple___healthy
Tomato___Septoria_leaf_spot,Tomato___Target_Spot
Tomato___Early_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Soybean___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Esca_(Black_Measles),Tomato___Leaf_Mold
Soybean___healthy,Soybean___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___healthy,Soybean___healthy
Soybean___healthy,Tomato___Late_blight
Tomato___Septoria_leaf_spot,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Leaf_Mold
Corn___Common_rust,Corn___Common_rust
Grape___healthy,Grape___healthy
Tomato___Leaf_Mold,Tomato___Target_Spot
Tomato___Spider_mites Two-spotted_spider_mite,"Pepper,_bell___Bacterial_spot"
Background_without_leaves,Background_without_leaves
Potato___Early_blight,Soybean___healthy
Corn___Northern_Leaf_Blight,Squash___Powdery_mildew
Tomato___Late_blight,Potato___Early_blight
Cherry___healthy,Soybean___healthy
Squash___Powdery_mildew,Squash___Powdery_mildew
Grape___Black_rot,Tomato___Tomato_mosaic_virus
Apple___healthy,Soybean___healthy
Background_without_leaves,Background_without_leaves
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Grape___Esca_(Black_Measles),"Pepper,_bell___healthy"
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Early_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Late_blight,Orange___Haunglongbing_(Citrus_greening)
Tomato___Late_blight,Peach___Bacterial_spot
Cherry___Powdery_mildew,Squash___Powdery_mildew
Soybean___healthy,Soybean___healthy
Apple___healthy,Blueberry___healthy
Squash___Powdery_mildew,Tomato___Bacterial_spot
Corn___Northern_Leaf_Blight,Peach___Bacterial_spot
Tomato___Target_Spot,"Pepper,_bell___healthy"
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Esca_(Black_Measles)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Tomato___Late_blight,Corn___Northern_Leaf_Blight
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Cherry___Powdery_mildew,Cherry___Powdery_mildew
Corn___Cercospora_leaf_spot Gray_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
Strawberry___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Corn___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Potato___Early_blight,Potato___Early_blight
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Squash___Powdery_mildew,Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Apple___healthy,Tomato___Target_Spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Cherry___Powdery_mildew
Corn___Northern_Leaf_Blight,Corn___healthy
Blueberry___healthy,Soybean___healthy
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Leaf_Mold
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
"Pepper,_bell___Bacterial_spot",Soybean___healthy
Tomato___healthy,Squash___Powdery_mildew
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Corn___Cercospora_leaf_spot Gray_leaf_spot
"Pepper,_bell___Bacterial_spot",Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Grape___Esca_(Black_Measles)
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Leaf_Mold,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Background_without_leaves,Background_without_leaves
Soybean___healthy,Soybean___healthy
"Pepper,_bell___Bacterial_spot",Tomato___Septoria_leaf_spot
Tomato___Late_blight,Potato___Early_blight
Tomato___healthy,Tomato___Bacterial_spot
Strawberry___Leaf_scorch,Soybean___healthy
Strawberry___Leaf_scorch,Potato___Late_blight
Soybean___healthy,Soybean___healthy
Apple___healthy,Apple___healthy
Potato___Early_blight,Grape___Esca_(Black_Measles)
Tomato___Target_Spot,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Strawberry___healthy
Tomato___Late_blight,Grape___Esca_(Black_Measles)
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___healthy,Tomato___healthy
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_mosaic_virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Grape___Esca_(Black_Measles)
Grape___Esca_(Black_Measles),Blueberry___healthy
"Pepper,_bell___Bacterial_spot",Tomato___Target_Spot
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Potato___Early_blight,Potato___Early_blight
Peach___Bacterial_spot,Peach___Bacterial_spot
Tomato___Leaf_Mold,Squash___Powdery_mildew
Grape___healthy,Strawberry___Leaf_scorch
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
"Pepper,_bell___healthy","Pepper,_bell___healthy"
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Tomato___Septoria_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Blueberry___healthy,Soybean___healthy
Cherry___healthy,"Pepper,_bell___Bacterial_spot"
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Peach___Bacterial_spot,Tomato___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Cherry___Powdery_mildew,Squash___Powdery_mildew
Tomato___Leaf_Mold,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Leaf_Mold,Tomato___healthy
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Soybean___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Leaf_Mold,Orange___Haunglongbing_(Citrus_greening)
Squash___Powdery_mildew,Tomato___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Strawberry___Leaf_scorch,Soybean___healthy
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Black_rot,Strawberry___healthy
"Pepper,_bell___healthy",Tomato___Bacterial_spot
Tomato___Early_blight,Tomato___Target_Spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Corn___healthy,Corn___healthy
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Septoria_leaf_spot,Grape___Black_rot
Soybean___healthy,Soybean___healthy
Peach___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Cherry___healthy,Tomato___Septoria_leaf_spot
Cherry___healthy,Soybean___healthy
Grape___Black_rot,Grape___Black_rot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Corn___healthy,Corn___healthy
Tomato___healthy,Tomato___healthy
Grape___Black_rot,Soybean___healthy
Background_without_leaves,Background_without_leaves
"Pepper,_bell___Bacterial_spot","Pepper,_bell___Bacterial_spot"
Tomato___healthy,Tomato___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
"Pepper,_bell___healthy",Soybean___healthy
Corn___Northern_Leaf_Blight,Peach___Bacterial_spot
Corn___Common_rust,Corn___Common_rust
Tomato___Septoria_leaf_spot,Strawberry___Leaf_scorch
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Strawberry___healthy
Squash___Powdery_mildew,Squash___Powdery_mildew
Peach___Bacterial_spot,Squash___Powdery_mildew
Tomato___Target_Spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Tomato___Spider_mites Two-spotted_spider_mite
Potato___Early_blight,Soybean___healthy
Tomato___Leaf_Mold,Blueberry___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite
Potato___Late_blight,Tomato___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___healthy,Apple___Apple_scab
Tomato___healthy,Tomato___healthy
Tomato___healthy,Corn___Northern_Leaf_Blight
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Cherry___Powdery_mildew,Cherry___Powdery_mildew
Tomato___Early_blight,Background_without_leaves
Tomato___Late_blight,Tomato___Late_blight
Soybean___healthy,Cherry___healthy
Squash___Powdery_mildew,Corn___Northern_Leaf_Blight
Tomato___Septoria_leaf_spot,Soybean___healthy
Apple___healthy,Blueberry___healthy
Soybean___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Apple___Black_rot
Potato___Early_blight,Potato___Early_blight
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Apple___healthy,Soybean___healthy
Tomato___healthy,Orange___Haunglongbing_(Citrus_greening)
"Pepper,_bell___Bacterial_spot",Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Squash___Powdery_mildew
Squash___Powdery_mildew,Tomato___Bacterial_spot
Tomato___Late_blight,Cherry___Powdery_mildew
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot
Peach___healthy,Tomato___Target_Spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Target_Spot
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Tomato___Septoria_leaf_spot,Soybean___healthy
Grape___Black_rot,Strawberry___Leaf_scorch
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Target_Spot
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Target_Spot,Blueberry___healthy
Tomato___Late_blight,"Pepper,_bell___healthy"
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Target_Spot
Apple___Cedar_apple_rust,Squash___Powdery_mildew
Corn___Northern_Leaf_Blight,Apple___healthy
Squash___Powdery_mildew,Tomato___Target_Spot
Tomato___healthy,Tomato___Target_Spot
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Septoria_leaf_spot,Cherry___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Apple___healthy,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
"Pepper,_bell___Bacterial_spot",Tomato___Target_Spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Apple___Cedar_apple_rust,Peach___Bacterial_spot
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Background_without_leaves,Background_without_leaves
Orange___Haunglongbing_(Citrus_greening),Tomato___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Target_Spot,Orange___Haunglongbing_(Citrus_greening)
Squash___Powdery_mildew,Orange___Haunglongbing_(Citrus_greening)
Strawberry___healthy,Soybean___healthy
Strawberry___Leaf_scorch,Orange___Haunglongbing_(Citrus_greening)
Corn___healthy,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
