names,klass,batch
image (587).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (709).JPG,Grape___Esca_(Black_Measles),batch_0003
image (1364).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (1424).JPG,Tomato___Late_blight,batch_0003
image (45).JPG,Soybean___healthy,batch_0003
image (72).JPG,Cherry___Powdery_mildew,batch_0003
image (536).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (4205).JPG,Soybean___healthy,batch_0003
image (821).JPG,Grape___Esca_(Black_Measles),batch_0003
image (2887).JPG,Soybean___healthy,batch_0003
image (2890).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (499).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,batch_0003
image (550).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (3338).JPG,Soybean___healthy,batch_0003
image (404).JPG,Cherry___Powdery_mildew,batch_0003
image (971).JPG,Grape___Esca_(Black_Measles),batch_0003
image (717).JPG,Cherry___Powdery_mildew,batch_0003
image (66).JPG,Strawberry___healthy,batch_0003
image (426).JPG,Blueberry___healthy,batch_0003
image (3504).JPG,Soybean___healthy,batch_0003
image (108).JPG,Potato___Late_blight,batch_0003
image (431).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (228).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (594).JPG,Tomato___Late_blight,batch_0003
image (143).JPG,Blueberry___healthy,batch_0003
image (1080).JPG,Grape___Black_rot,batch_0003
image (215).JPG,Soybean___healthy,batch_0003
image (136).JPG,Peach___Bacterial_spot,batch_0003
image (1316).JPG,Tomato___Target_Spot,batch_0003
image (1030).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (2519).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (563).JPG,Apple___healthy,batch_0003
image (1138).JPG,Apple___healthy,batch_0003
image (4803).JPG,Soybean___healthy,batch_0003
image (52).JPG,Grape___Esca_(Black_Measles),batch_0003
image (1416).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (738).JPG,Tomato___Leaf_Mold,batch_0003
image (1751).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (558).JPG,Tomato___Early_blight,batch_0003
image (749).JPG,Cherry___healthy,batch_0003
image (3115).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (69).JPG,Strawberry___Leaf_scorch,batch_0003
image (643).JPG,Apple___healthy,batch_0003
image (512).JPG,Tomato___Leaf_Mold,batch_0003
image (165).JPG,Tomato___Tomato_mosaic_virus,batch_0003
image (858).jpg,Background_without_leaves,batch_0003
image (194).JPG,Peach___healthy,batch_0003
image (2160).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (201).JPG,Tomato___Target_Spot,batch_0003
image (1674).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (2073).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (443).JPG,Tomato___Leaf_Mold,batch_0003
image (402).JPG,Potato___Early_blight,batch_0003
image (699).JPG,Cherry___Powdery_mildew,batch_0003
image (141).JPG,Tomato___Leaf_Mold,batch_0003
image (1435).JPG,Squash___Powdery_mildew,batch_0003
image (25).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (147).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,batch_0003
image (707).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (468).JPG,Potato___Late_blight,batch_0003
image (2119).JPG,Peach___Bacterial_spot,batch_0003
image (609).JPG,Potato___Late_blight,batch_0003
image (337).JPG,Tomato___Tomato_mosaic_virus,batch_0003
image (945).JPG,Tomato___Leaf_Mold,batch_0003
image (1902).JPG,Tomato___Late_blight,batch_0003
image (214).JPG,Peach___Bacterial_spot,batch_0003
image (469).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (674).JPG,Squash___Powdery_mildew,batch_0003
image (640).JPG,Potato___Late_blight,batch_0003
image (519).JPG,Blueberry___healthy,batch_0003
image (2890).JPG,Soybean___healthy,batch_0003
image (108).JPG,Tomato___Late_blight,batch_0003
image (3982).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (5191).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (329).JPG,Tomato___Target_Spot,batch_0003
image (710).jpg,Background_without_leaves,batch_0003
image (348).JPG,Strawberry___healthy,batch_0003
image (518).JPG,Tomato___Bacterial_spot,batch_0003
image (174).JPG,Apple___healthy,batch_0003
image (1054).jpg,Background_without_leaves,batch_0003
image (1514).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (127).JPG,Grape___Esca_(Black_Measles),batch_0003
image (4102).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (813).JPG,Cherry___healthy,batch_0003
image (791).jpg,Background_without_leaves,batch_0003
image (829).JPG,"Pepper,_bell___healthy",batch_0003
image (56).JPG,Tomato___healthy,batch_0003
image (299).JPG,Potato___Early_blight,batch_0003
image (1252).JPG,Squash___Powdery_mildew,batch_0003
image (136).JPG,"Pepper,_bell___healthy",batch_0003
image (734).JPG,Tomato___Early_blight,batch_0003
image (953).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (431).JPG,"Pepper,_bell___healthy",batch_0003
image (194).JPG,Potato___Late_blight,batch_0003
image (516).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (2693).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (1166).JPG,Blueberry___healthy,batch_0003
image (141).JPG,Raspberry___healthy,batch_0003
image (304).JPG,Tomato___Leaf_Mold,batch_0003
image (348).JPG,Grape___healthy,batch_0003
image (155).JPG,"Pepper,_bell___Bacterial_spot",batch_0003
image (3490).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (1066).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (681).JPG,Corn___Common_rust,batch_0003
image (1124).JPG,Squash___Powdery_mildew,batch_0003
image (1718).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (2622).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (1319).JPG,Tomato___healthy,batch_0003
image (132).JPG,Tomato___Early_blight,batch_0003
image (254).JPG,Potato___Early_blight,batch_0003
image (1170).JPG,Blueberry___healthy,batch_0003
image (834).jpg,Background_without_leaves,batch_0003
image (886).JPG,Tomato___healthy,batch_0003
image (3754).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (3227).JPG,Soybean___healthy,batch_0003
image (204).JPG,Tomato___Leaf_Mold,batch_0003
image (743).JPG,"Pepper,_bell___Bacterial_spot",batch_0003
image (55).JPG,Apple___Cedar_apple_rust,batch_0003
image (507).jpg,Background_without_leaves,batch_0003
image (392).JPG,Tomato___Leaf_Mold,batch_0003
image (167).JPG,Tomato___Late_blight,batch_0003
image (1445).JPG,Tomato___Late_blight,batch_0003
image (1916).JPG,Soybean___healthy,batch_0003
image (462).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (4623).JPG,Soybean___healthy,batch_0003
image (268).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,batch_0003
image (3152).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (58).JPG,Peach___Bacterial_spot,batch_0003
image (82).JPG,"Pepper,_bell___Bacterial_spot",batch_0003
image (595).JPG,Tomato___Leaf_Mold,batch_0003
image (998).JPG,Tomato___healthy,batch_0003
image (95).JPG,"Pepper,_bell___healthy",batch_0003
image (212).JPG,Tomato___Bacterial_spot,batch_0003
image (774).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (1384).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (175).JPG,Peach___healthy,batch_0003
image (145).JPG,Squash___Powdery_mildew,batch_0003
image (4703).JPG,Soybean___healthy,batch_0003
image (1544).JPG,Soybean___healthy,batch_0003
image (658).JPG,Tomato___Early_blight,batch_0003
image (1010).JPG,Soybean___healthy,batch_0003
image (1404).JPG,Tomato___Bacterial_spot,batch_0003
image (1463).JPG,Soybean___healthy,batch_0003
image (567).JPG,"Pepper,_bell___Bacterial_spot",batch_0003
image (114).JPG,Soybean___healthy,batch_0003
image (945).JPG,Strawberry___Leaf_scorch,batch_0003
image (2313).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (1093).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (184).JPG,Squash___Powdery_mildew,batch_0003
image (715).JPG,"Pepper,_bell___healthy",batch_0003
image (368).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (4440).JPG,Soybean___healthy,batch_0003
image (1288).JPG,"Pepper,_bell___healthy",batch_0003
image (429).JPG,Strawberry___healthy,batch_0003
image (288).JPG,Blueberry___healthy,batch_0003
image (280).JPG,Raspberry___healthy,batch_0003
image (1400).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (523).JPG,Tomato___Late_blight,batch_0003
image (707).JPG,"Pepper,_bell___healthy",batch_0003
image (1866).JPG,Tomato___Late_blight,batch_0003
image (752).jpg,Corn___healthy,batch_0003
image (3662).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (344).JPG,Soybean___healthy,batch_0003
image (72).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (4702).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (366).JPG,Corn___Common_rust,batch_0003
image (1069).JPG,Squash___Powdery_mildew,batch_0003
image (581).JPG,Potato___Late_blight,batch_0003
image (829).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (1279).JPG,Apple___healthy,batch_0003
image (573).JPG,Cherry___Powdery_mildew,batch_0003
image (400).JPG,Strawberry___healthy,batch_0003
image (144).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (9).JPG,Potato___Early_blight,batch_0003
image (788).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (1491).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (274).JPG,Strawberry___healthy,batch_0003
image (630).JPG,Grape___Black_rot,batch_0003
image (5343).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (1181).JPG,Tomato___Bacterial_spot,batch_0003
image (1900).jpg,Tomato___Late_blight,batch_0003
image (621).JPG,Grape___Black_rot,batch_0003
image (1353).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (131).JPG,Tomato___Leaf_Mold,batch_0003
image (568).JPG,Tomato___Leaf_Mold,batch_0003
image (952).jpg,Corn___healthy,batch_0003
image (1257).JPG,Grape___Esca_(Black_Measles),batch_0003
image (508).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (802).JPG,Soybean___healthy,batch_0003
image (4849).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (262).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (4442).JPG,Soybean___healthy,batch_0003
image (1626).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (120).JPG,Strawberry___healthy,batch_0003
image (557).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (2540).JPG,Soybean___healthy,batch_0003
image (955).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (1447).JPG,Apple___healthy,batch_0003
image (4023).JPG,Soybean___healthy,batch_0003
image (5259).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (545).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (355).JPG,Tomato___Early_blight,batch_0003
image (1077).JPG,Peach___Bacterial_spot,batch_0003
image (1577).JPG,Tomato___Late_blight,batch_0003
image (85).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (713).JPG,Grape___Black_rot,batch_0003
image (533).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (3868).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (38).JPG,Apple___Apple_scab,batch_0003
image (340).JPG,Peach___Bacterial_spot,batch_0003
image (5046).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (961).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (62).JPG,Cherry___Powdery_mildew,batch_0003
image (647).JPG,Squash___Powdery_mildew,batch_0003
image (348).JPG,Potato___Late_blight,batch_0003
image (259).JPG,Soybean___healthy,batch_0003
image (2656).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (273).jpg,Corn___healthy,batch_0003
image (3394).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (687).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (541).JPG,Potato___Early_blight,batch_0003
image (66).JPG,Tomato___Target_Spot,batch_0003
image (834).JPG,Apple___healthy,batch_0003
image (290).JPG,Raspberry___healthy,batch_0003
image (3267).JPG,Soybean___healthy,batch_0003
image (1027).JPG,Corn___Common_rust,batch_0003
image (3107).JPG,Soybean___healthy,batch_0003
image (1121).JPG,"Pepper,_bell___healthy",batch_0003
image (1129).JPG,Grape___Esca_(Black_Measles),batch_0003
image (4923).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (1158).JPG,Tomato___Target_Spot,batch_0003
image (132).JPG,Strawberry___Leaf_scorch,batch_0003
image (5029).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (738).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (623).JPG,Tomato___healthy,batch_0003
image (1236).JPG,Soybean___healthy,batch_0003
image (816).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (2121).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (1532).JPG,Peach___Bacterial_spot,batch_0003
image (18).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (1201).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (194).JPG,Corn___Common_rust,batch_0003
image (302).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (519).JPG,Apple___healthy,batch_0003
image (4836).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (363).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (2144).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (960).JPG,Tomato___Early_blight,batch_0003
image (739).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (2259).JPG,Soybean___healthy,batch_0003
image (1496).JPG,Soybean___healthy,batch_0003
image (479).JPG,Blueberry___healthy,batch_0003
image (260).JPG,Grape___healthy,batch_0003
image (354).jpg,Background_without_leaves,batch_0003
image (217).JPG,Grape___Black_rot,batch_0003
image (2217).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (3899).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (261).JPG,Soybean___healthy,batch_0003
image (1272).JPG,Squash___Powdery_mildew,batch_0003
image (224).JPG,Tomato___Early_blight,batch_0003
image (527).JPG,Apple___healthy,batch_0003
image (790).JPG,Tomato___Early_blight,batch_0003
image (72).JPG,Soybean___healthy,batch_0003
image (3527).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (4824).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (264).JPG,Peach___Bacterial_spot,batch_0003
image (641).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (869).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (927).JPG,Tomato___Late_blight,batch_0003
image (44).JPG,Tomato___Target_Spot,batch_0003
image (3398).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (120).JPG,Tomato___Target_Spot,batch_0003
image (1709).JPG,Soybean___healthy,batch_0003
image (599).JPG,Tomato___Early_blight,batch_0003
image (225).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (791).JPG,Soybean___healthy,batch_0003
image (244).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (198).jpg,Background_without_leaves,batch_0003
image (2040).JPG,Peach___Bacterial_spot,batch_0003
image (1021).jpg,Tomato___Late_blight,batch_0003
image (3186).JPG,Soybean___healthy,batch_0003
image (758).JPG,Squash___Powdery_mildew,batch_0003
image (531).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (180).jpg,Background_without_leaves,batch_0003
image (6).JPG,Tomato___Leaf_Mold,batch_0003
image (1283).JPG,Tomato___Target_Spot,batch_0003
image (153).JPG,Tomato___Leaf_Mold,batch_0003
image (1491).JPG,Tomato___Bacterial_spot,batch_0003
image (581).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (992).JPG,Tomato___healthy,batch_0003
image (148).JPG,Potato___healthy,batch_0003
image (324).JPG,Apple___Black_rot,batch_0003
image (222).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (12).JPG,Tomato___Tomato_mosaic_virus,batch_0003
image (751).JPG,Apple___healthy,batch_0003
image (344).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,batch_0003
image (483).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (680).JPG,Cherry___healthy,batch_0003
image (1221).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (589).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (351).JPG,Strawberry___Leaf_scorch,batch_0003
image (1603).JPG,Tomato___Late_blight,batch_0003
image (54).JPG,Strawberry___healthy,batch_0003
image (839).JPG,"Pepper,_bell___healthy",batch_0003
image (1260).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (1181).JPG,Corn___Common_rust,batch_0003
image (469).JPG,"Pepper,_bell___healthy",batch_0003
image (941).JPG,Tomato___Target_Spot,batch_0003
image (839).JPG,Tomato___Target_Spot,batch_0003
image (177).JPG,Apple___Cedar_apple_rust,batch_0003
image (121).JPG,Apple___Black_rot,batch_0003
image (493).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (332).jpg,Tomato___healthy,batch_0003
image (490).JPG,Apple___Black_rot,batch_0003
image (62).JPG,Apple___healthy,batch_0003
image (1639).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (1353).JPG,Tomato___Target_Spot,batch_0003
image (1321).jpg,Tomato___Late_blight,batch_0003
image (555).JPG,Blueberry___healthy,batch_0003
image (946).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (19).JPG,Corn___Cercospora_leaf_spot Gray_leaf_spot,batch_0003
image (760).JPG,Grape___Esca_(Black_Measles),batch_0003
image (1822).JPG,Tomato___Bacterial_spot,batch_0003
image (494).JPG,Peach___Bacterial_spot,batch_0003
image (526).JPG,Tomato___Bacterial_spot,batch_0003
image (1366).JPG,Tomato___Target_Spot,batch_0003
image (230).JPG,Tomato___healthy,batch_0003
image (578).JPG,Apple___Black_rot,batch_0003
image (3482).JPG,Soybean___healthy,batch_0003
image (1082).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (977).JPG,Grape___Esca_(Black_Measles),batch_0003
image (478).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (44).jpg,Corn___healthy,batch_0003
image (687).JPG,Grape___Black_rot,batch_0003
image (110).JPG,Corn___Northern_Leaf_Blight,batch_0003
image (4060).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0003
image (358).JPG,"Pepper,_bell___healthy",batch_0003
image (723).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0003
image (33).JPG,Potato___Late_blight,batch_0003
image (4549).JPG,Soybean___healthy,batch_0003
image (780).JPG,Cherry___Powdery_mildew,batch_0003
image (287).JPG,Corn___Common_rust,batch_0003
image (3736).JPG,Soybean___healthy,batch_0003
image (1918).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (241).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (572).JPG,Potato___Early_blight,batch_0003
image (1480).JPG,Tomato___Septoria_leaf_spot,batch_0003
image (2212).JPG,Soybean___healthy,batch_0003
image (34).JPG,Apple___Apple_scab,batch_0003
image (88).JPG,Apple___Black_rot,batch_0003
image (4451).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (1484).JPG,Tomato___healthy,batch_0003
image (116).JPG,Grape___healthy,batch_0003
image (563).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (121).JPG,Raspberry___healthy,batch_0003
image (681).JPG,Tomato___Bacterial_spot,batch_0003
image (1564).JPG,Tomato___Bacterial_spot,batch_0003
image (2275).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0003
image (597).JPG,Tomato___Leaf_Mold,batch_0003
image (203).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
image (318).JPG,Potato___Early_blight,batch_0003
image (706).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0003
