,image_path,pred,label,identifier
3904,Soybean___healthy/image (1248).JPG,11,25,regular
3905,Soybean___healthy/image (1248)_marked.JPG,25,25,seg_wb
3906,Soybean___healthy/image (1269).JPG,3,25,regular
3907,Soybean___healthy/image (1269)_marked.JPG,25,25,seg_wb
3908,Soybean___healthy/image (1364).JPG,7,25,regular
3909,Soybean___healthy/image (1364)_marked.JPG,25,25,seg_wb
3910,Soybean___healthy/image (1421).JPG,3,25,regular
3911,Soybean___healthy/image (1421)_marked.JPG,25,25,seg_wb
3912,Soybean___healthy/image (1468).JPG,38,25,regular
3913,Soybean___healthy/image (1468)_marked.JPG,25,25,seg_wb
3914,Soybean___healthy/image (1469).JPG,25,25,regular
3915,Soybean___healthy/image (1469)_marked.JPG,20,25,seg_wb
3916,Soybean___healthy/image (1489).JPG,25,25,regular
3917,Soybean___healthy/image (1489)_marked.JPG,20,25,seg_wb
3918,Soybean___healthy/image (1498).JPG,3,25,regular
3919,Soybean___healthy/image (1498)_marked.JPG,25,25,seg_wb
3920,Soybean___healthy/image (1506).JPG,25,25,regular
3921,Soybean___healthy/image (1506)_marked.JPG,4,25,seg_wb
3922,Soybean___healthy/image (1541).JPG,3,25,regular
3923,Soybean___healthy/image (1541)_marked.JPG,25,25,seg_wb
3924,Soybean___healthy/image (1570).JPG,3,25,regular
3925,Soybean___healthy/image (1570)_marked.JPG,25,25,seg_wb
3926,Soybean___healthy/image (1574).JPG,25,25,regular
3927,Soybean___healthy/image (1574)_marked.JPG,17,25,seg_wb
3928,Soybean___healthy/image (1669).JPG,33,25,regular
3929,Soybean___healthy/image (1669)_marked.JPG,25,25,seg_wb
3930,Soybean___healthy/image (1786).JPG,25,25,regular
3931,Soybean___healthy/image (1786)_marked.JPG,17,25,seg_wb
3932,Soybean___healthy/image (1827).JPG,38,25,regular
3933,Soybean___healthy/image (1827)_marked.JPG,25,25,seg_wb
3934,Soybean___healthy/image (1832).JPG,3,25,regular
3935,Soybean___healthy/image (1832)_marked.JPG,25,25,seg_wb
3936,Soybean___healthy/image (1838).JPG,15,25,regular
3937,Soybean___healthy/image (1838)_marked.JPG,25,25,seg_wb
3938,Soybean___healthy/image (1895).JPG,3,25,regular
3939,Soybean___healthy/image (1895)_marked.JPG,25,25,seg_wb
3940,Soybean___healthy/image (2002).JPG,25,25,regular
3941,Soybean___healthy/image (2002)_marked.JPG,20,25,seg_wb
3942,Soybean___healthy/image (2042).JPG,3,25,regular
3943,Soybean___healthy/image (2042)_marked.JPG,25,25,seg_wb
3944,Soybean___healthy/image (210).JPG,3,25,regular
3945,Soybean___healthy/image (210)_marked.JPG,25,25,seg_wb
3946,Soybean___healthy/image (2142).JPG,1,25,regular
3947,Soybean___healthy/image (2142)_marked.JPG,25,25,seg_wb
3948,Soybean___healthy/image (2201).JPG,25,25,regular
3949,Soybean___healthy/image (2201)_marked.JPG,3,25,seg_wb
3950,Soybean___healthy/image (2318).JPG,33,25,regular
3951,Soybean___healthy/image (2318)_marked.JPG,25,25,seg_wb
3952,Soybean___healthy/image (2323).JPG,25,25,regular
3953,Soybean___healthy/image (2323)_marked.JPG,3,25,seg_wb
3954,Soybean___healthy/image (2391).JPG,11,25,regular
3955,Soybean___healthy/image (2391)_marked.JPG,25,25,seg_wb
3956,Soybean___healthy/image (2415).JPG,35,25,regular
3957,Soybean___healthy/image (2415)_marked.JPG,25,25,seg_wb
3958,Soybean___healthy/image (2517).JPG,25,25,regular
3959,Soybean___healthy/image (2517)_marked.JPG,3,25,seg_wb
3960,Soybean___healthy/image (2606).JPG,3,25,regular
3961,Soybean___healthy/image (2606)_marked.JPG,25,25,seg_wb
3962,Soybean___healthy/image (2614).JPG,3,25,regular
3963,Soybean___healthy/image (2614)_marked.JPG,25,25,seg_wb
3964,Soybean___healthy/image (2748).JPG,25,25,regular
3965,Soybean___healthy/image (2748)_marked.JPG,4,25,seg_wb
3966,Soybean___healthy/image (2815).JPG,24,25,regular
3967,Soybean___healthy/image (2815)_marked.JPG,25,25,seg_wb
3968,Soybean___healthy/image (2819).JPG,15,25,regular
3969,Soybean___healthy/image (2819)_marked.JPG,25,25,seg_wb
3970,Soybean___healthy/image (2837).JPG,25,25,regular
3971,Soybean___healthy/image (2837)_marked.JPG,7,25,seg_wb
3972,Soybean___healthy/image (2839).JPG,3,25,regular
3973,Soybean___healthy/image (2839)_marked.JPG,25,25,seg_wb
3974,Soybean___healthy/image (2844).JPG,18,25,regular
3975,Soybean___healthy/image (2844)_marked.JPG,25,25,seg_wb
3976,Soybean___healthy/image (2848).JPG,3,25,regular
3977,Soybean___healthy/image (2848)_marked.JPG,25,25,seg_wb
3978,Soybean___healthy/image (2870).JPG,25,25,regular
3979,Soybean___healthy/image (2870)_marked.JPG,38,25,seg_wb
3980,Soybean___healthy/image (2881).JPG,3,25,regular
3981,Soybean___healthy/image (2881)_marked.JPG,11,25,seg_wb
3982,Soybean___healthy/image (2894).JPG,25,25,regular
3983,Soybean___healthy/image (2894)_marked.JPG,4,25,seg_wb
3984,Soybean___healthy/image (2921).JPG,25,25,regular
3985,Soybean___healthy/image (2921)_marked.JPG,16,25,seg_wb
3986,Soybean___healthy/image (2996).JPG,25,25,regular
3987,Soybean___healthy/image (2996)_marked.JPG,20,25,seg_wb
3988,Soybean___healthy/image (3201).JPG,18,25,regular
3989,Soybean___healthy/image (3201)_marked.JPG,25,25,seg_wb
3990,Soybean___healthy/image (3310).JPG,3,25,regular
3991,Soybean___healthy/image (3310)_marked.JPG,25,25,seg_wb
3992,Soybean___healthy/image (3441).JPG,5,25,regular
3993,Soybean___healthy/image (3441)_marked.JPG,25,25,seg_wb
3994,Soybean___healthy/image (3472).JPG,26,25,regular
3995,Soybean___healthy/image (3472)_marked.JPG,25,25,seg_wb
3996,Soybean___healthy/image (3564).JPG,18,25,regular
3997,Soybean___healthy/image (3564)_marked.JPG,25,25,seg_wb
3998,Soybean___healthy/image (3685).JPG,25,25,regular
3999,Soybean___healthy/image (3685)_marked.JPG,20,25,seg_wb
4000,Soybean___healthy/image (3706).JPG,3,25,regular
4001,Soybean___healthy/image (3706)_marked.JPG,25,25,seg_wb
4002,Soybean___healthy/image (3788).JPG,25,25,regular
4003,Soybean___healthy/image (3788)_marked.JPG,26,25,seg_wb
4004,Soybean___healthy/image (3815).JPG,25,25,regular
4005,Soybean___healthy/image (3815)_marked.JPG,3,25,seg_wb
4006,Soybean___healthy/image (3837).JPG,25,25,regular
4007,Soybean___healthy/image (3837)_marked.JPG,20,25,seg_wb
4008,Soybean___healthy/image (3910).JPG,3,25,regular
4009,Soybean___healthy/image (3910)_marked.JPG,25,25,seg_wb
4010,Soybean___healthy/image (3954).JPG,35,25,regular
4011,Soybean___healthy/image (3954)_marked.JPG,25,25,seg_wb
4012,Soybean___healthy/image (3964).JPG,7,25,regular
4013,Soybean___healthy/image (3964)_marked.JPG,25,25,seg_wb
4014,Soybean___healthy/image (3978).JPG,7,25,regular
4015,Soybean___healthy/image (3978)_marked.JPG,25,25,seg_wb
4016,Soybean___healthy/image (4153).JPG,3,25,regular
4017,Soybean___healthy/image (4153)_marked.JPG,25,25,seg_wb
4018,Soybean___healthy/image (4155).JPG,5,25,regular
4019,Soybean___healthy/image (4155)_marked.JPG,25,25,seg_wb
4020,Soybean___healthy/image (4188).JPG,25,25,regular
4021,Soybean___healthy/image (4188)_marked.JPG,3,25,seg_wb
4022,Soybean___healthy/image (4257).JPG,25,25,regular
4023,Soybean___healthy/image (4257)_marked.JPG,17,25,seg_wb
4024,Soybean___healthy/image (4267).JPG,5,25,regular
4025,Soybean___healthy/image (4267)_marked.JPG,25,25,seg_wb
4026,Soybean___healthy/image (4275).JPG,25,25,regular
4027,Soybean___healthy/image (4275)_marked.JPG,3,25,seg_wb
4028,Soybean___healthy/image (4313).JPG,23,25,regular
4029,Soybean___healthy/image (4313)_marked.JPG,25,25,seg_wb
4030,Soybean___healthy/image (4400).JPG,25,25,regular
4031,Soybean___healthy/image (4400)_marked.JPG,29,25,seg_wb
4032,Soybean___healthy/image (4487).JPG,20,25,regular
4033,Soybean___healthy/image (4487)_marked.JPG,25,25,seg_wb
4034,Soybean___healthy/image (4505).JPG,25,25,regular
4035,Soybean___healthy/image (4505)_marked.JPG,20,25,seg_wb
4036,Soybean___healthy/image (4571).JPG,34,25,regular
4037,Soybean___healthy/image (4571)_marked.JPG,25,25,seg_wb
4038,Soybean___healthy/image (4595).JPG,3,25,regular
4039,Soybean___healthy/image (4595)_marked.JPG,25,25,seg_wb
4040,Soybean___healthy/image (4640).JPG,3,25,regular
4041,Soybean___healthy/image (4640)_marked.JPG,25,25,seg_wb
4042,Soybean___healthy/image (472).JPG,20,25,regular
4043,Soybean___healthy/image (472)_marked.JPG,25,25,seg_wb
4044,Soybean___healthy/image (4764).JPG,25,25,regular
4045,Soybean___healthy/image (4764)_marked.JPG,20,25,seg_wb
4046,Soybean___healthy/image (4833).JPG,16,25,regular
4047,Soybean___healthy/image (4833)_marked.JPG,25,25,seg_wb
4048,Soybean___healthy/image (4853).JPG,3,25,regular
4049,Soybean___healthy/image (4853)_marked.JPG,25,25,seg_wb
4050,Soybean___healthy/image (486).JPG,34,25,regular
4051,Soybean___healthy/image (486)_marked.JPG,25,25,seg_wb
4052,Soybean___healthy/image (4863).JPG,11,25,regular
4053,Soybean___healthy/image (4863)_marked.JPG,25,25,seg_wb
4054,Soybean___healthy/image (4926).JPG,3,25,regular
4055,Soybean___healthy/image (4926)_marked.JPG,25,25,seg_wb
4056,Soybean___healthy/image (4938).JPG,3,25,regular
4057,Soybean___healthy/image (4938)_marked.JPG,25,25,seg_wb
4058,Soybean___healthy/image (5008).JPG,1,25,regular
4059,Soybean___healthy/image (5008)_marked.JPG,25,25,seg_wb
4060,Soybean___healthy/image (511).JPG,3,25,regular
4061,Soybean___healthy/image (511)_marked.JPG,25,25,seg_wb
4062,Soybean___healthy/image (538).JPG,25,25,regular
4063,Soybean___healthy/image (538)_marked.JPG,26,25,seg_wb
4064,Soybean___healthy/image (573).JPG,25,25,regular
4065,Soybean___healthy/image (573)_marked.JPG,34,25,seg_wb
4066,Soybean___healthy/image (578).JPG,38,25,regular
4067,Soybean___healthy/image (578)_marked.JPG,25,25,seg_wb
4068,Soybean___healthy/image (662).JPG,3,25,regular
4069,Soybean___healthy/image (662)_marked.JPG,25,25,seg_wb
4070,Soybean___healthy/image (729).JPG,34,25,regular
4071,Soybean___healthy/image (729)_marked.JPG,25,25,seg_wb
4072,Soybean___healthy/image (742).JPG,25,25,regular
4073,Soybean___healthy/image (742)_marked.JPG,3,25,seg_wb
4074,Soybean___healthy/image (751).JPG,20,25,regular
4075,Soybean___healthy/image (751)_marked.JPG,25,25,seg_wb
4076,Soybean___healthy/image (838).JPG,7,25,regular
4077,Soybean___healthy/image (838)_marked.JPG,25,25,seg_wb
4078,Soybean___healthy/image (9).JPG,17,25,regular
4079,Soybean___healthy/image (9)_marked.JPG,25,25,seg_wb
4080,Soybean___healthy/image (932).JPG,25,25,regular
4081,Soybean___healthy/image (932)_marked.JPG,3,25,seg_wb
4082,Soybean___healthy/image (99).JPG,32,25,regular
4083,Soybean___healthy/image (99)_marked.JPG,25,25,seg_wb
4084,Squash___Powdery_mildew/image (1010).JPG,26,26,regular
4085,Squash___Powdery_mildew/image (1010)_marked.JPG,6,26,seg_wb
4086,Squash___Powdery_mildew/image (1028).JPG,26,26,regular
4087,Squash___Powdery_mildew/image (1028)_marked.JPG,15,26,seg_wb
4088,Squash___Powdery_mildew/image (1052).JPG,26,26,regular
4089,Squash___Powdery_mildew/image (1052)_marked.JPG,4,26,seg_wb
4090,Squash___Powdery_mildew/image (1327).JPG,26,26,regular
4091,Squash___Powdery_mildew/image (1327)_marked.JPG,38,26,seg_wb
4092,Squash___Powdery_mildew/image (1355).JPG,5,26,regular
4093,Squash___Powdery_mildew/image (1355)_marked.JPG,26,26,seg_wb
4094,Squash___Powdery_mildew/image (1390).JPG,26,26,regular
4095,Squash___Powdery_mildew/image (1390)_marked.JPG,4,26,seg_wb
4096,Squash___Powdery_mildew/image (140).JPG,26,26,regular
4097,Squash___Powdery_mildew/image (140)_marked.JPG,31,26,seg_wb
4098,Squash___Powdery_mildew/image (1471).JPG,26,26,regular
4099,Squash___Powdery_mildew/image (1471)_marked.JPG,5,26,seg_wb
4100,Squash___Powdery_mildew/image (178).JPG,11,26,regular
4101,Squash___Powdery_mildew/image (178)_marked.JPG,26,26,seg_wb
4102,Squash___Powdery_mildew/image (18).JPG,26,26,regular
4103,Squash___Powdery_mildew/image (18)_marked.JPG,16,26,seg_wb
4104,Squash___Powdery_mildew/image (237).JPG,26,26,regular
4105,Squash___Powdery_mildew/image (237)_marked.JPG,17,26,seg_wb
4106,Squash___Powdery_mildew/image (251).JPG,26,26,regular
4107,Squash___Powdery_mildew/image (251)_marked.JPG,36,26,seg_wb
4108,Squash___Powdery_mildew/image (414).JPG,26,26,regular
4109,Squash___Powdery_mildew/image (414)_marked.JPG,27,26,seg_wb
4110,Squash___Powdery_mildew/image (42).JPG,5,26,regular
4111,Squash___Powdery_mildew/image (42)_marked.JPG,26,26,seg_wb
4112,Squash___Powdery_mildew/image (434).JPG,31,26,regular
4113,Squash___Powdery_mildew/image (434)_marked.JPG,26,26,seg_wb
4114,Squash___Powdery_mildew/image (438).JPG,26,26,regular
4115,Squash___Powdery_mildew/image (438)_marked.JPG,16,26,seg_wb
4116,Squash___Powdery_mildew/image (455).JPG,17,26,regular
4117,Squash___Powdery_mildew/image (455)_marked.JPG,26,26,seg_wb
4118,Squash___Powdery_mildew/image (459).JPG,26,26,regular
4119,Squash___Powdery_mildew/image (459)_marked.JPG,25,26,seg_wb
4120,Squash___Powdery_mildew/image (518).JPG,26,26,regular
4121,Squash___Powdery_mildew/image (518)_marked.JPG,21,26,seg_wb
4122,Squash___Powdery_mildew/image (521).JPG,26,26,regular
4123,Squash___Powdery_mildew/image (521)_marked.JPG,28,26,seg_wb
4124,Squash___Powdery_mildew/image (562).JPG,17,26,regular
4125,Squash___Powdery_mildew/image (562)_marked.JPG,26,26,seg_wb
4126,Squash___Powdery_mildew/image (614).JPG,26,26,regular
4127,Squash___Powdery_mildew/image (614)_marked.JPG,6,26,seg_wb
4128,Squash___Powdery_mildew/image (682).JPG,26,26,regular
4129,Squash___Powdery_mildew/image (682)_marked.JPG,4,26,seg_wb
4130,Squash___Powdery_mildew/image (736).JPG,26,26,regular
4131,Squash___Powdery_mildew/image (736)_marked.JPG,4,26,seg_wb
4132,Squash___Powdery_mildew/image (804).JPG,26,26,regular
4133,Squash___Powdery_mildew/image (804)_marked.JPG,15,26,seg_wb
4134,Squash___Powdery_mildew/image (829).JPG,26,26,regular
4135,Squash___Powdery_mildew/image (829)_marked.JPG,25,26,seg_wb
4136,Squash___Powdery_mildew/image (87).JPG,26,26,regular
4137,Squash___Powdery_mildew/image (87)_marked.JPG,34,26,seg_wb
4138,Strawberry___Leaf_scorch/image (1016).JPG,27,27,regular
4139,Strawberry___Leaf_scorch/image (1016)_marked.JPG,17,27,seg_wb
4140,Strawberry___Leaf_scorch/image (1019).JPG,27,27,regular
4141,Strawberry___Leaf_scorch/image (1019)_marked.JPG,4,27,seg_wb
4142,Strawberry___Leaf_scorch/image (1032).JPG,4,27,regular
4143,Strawberry___Leaf_scorch/image (1032)_marked.JPG,27,27,seg_wb
4144,Strawberry___Leaf_scorch/image (1056).JPG,14,27,regular
4145,Strawberry___Leaf_scorch/image (1056)_marked.JPG,27,27,seg_wb
4146,Strawberry___Leaf_scorch/image (1080).JPG,27,27,regular
4147,Strawberry___Leaf_scorch/image (1080)_marked.JPG,4,27,seg_wb
4148,Strawberry___Leaf_scorch/image (1091).JPG,27,27,regular
4149,Strawberry___Leaf_scorch/image (1091)_marked.JPG,31,27,seg_wb
4150,Strawberry___Leaf_scorch/image (111).JPG,31,27,regular
4151,Strawberry___Leaf_scorch/image (111)_marked.JPG,27,27,seg_wb
4152,Strawberry___Leaf_scorch/image (115).JPG,27,27,regular
4153,Strawberry___Leaf_scorch/image (115)_marked.JPG,14,27,seg_wb
4154,Strawberry___Leaf_scorch/image (135).JPG,27,27,regular
4155,Strawberry___Leaf_scorch/image (135)_marked.JPG,4,27,seg_wb
4156,Strawberry___Leaf_scorch/image (144).JPG,7,27,regular
4157,Strawberry___Leaf_scorch/image (144)_marked.JPG,27,27,seg_wb
4158,Strawberry___Leaf_scorch/image (15).JPG,27,27,regular
4159,Strawberry___Leaf_scorch/image (15)_marked.JPG,12,27,seg_wb
4160,Strawberry___Leaf_scorch/image (153).JPG,27,27,regular
4161,Strawberry___Leaf_scorch/image (153)_marked.JPG,33,27,seg_wb
4162,Strawberry___Leaf_scorch/image (163).JPG,27,27,regular
4163,Strawberry___Leaf_scorch/image (163)_marked.JPG,21,27,seg_wb
4164,Strawberry___Leaf_scorch/image (180).JPG,27,27,regular
4165,Strawberry___Leaf_scorch/image (180)_marked.JPG,33,27,seg_wb
4166,Strawberry___Leaf_scorch/image (185).JPG,4,27,regular
4167,Strawberry___Leaf_scorch/image (185)_marked.JPG,27,27,seg_wb
4168,Strawberry___Leaf_scorch/image (196).JPG,27,27,regular
4169,Strawberry___Leaf_scorch/image (196)_marked.JPG,4,27,seg_wb
4170,Strawberry___Leaf_scorch/image (197).JPG,27,27,regular
4171,Strawberry___Leaf_scorch/image (197)_marked.JPG,4,27,seg_wb
4172,Strawberry___Leaf_scorch/image (2).JPG,27,27,regular
4173,Strawberry___Leaf_scorch/image (2)_marked.JPG,17,27,seg_wb
4174,Strawberry___Leaf_scorch/image (203).JPG,27,27,regular
4175,Strawberry___Leaf_scorch/image (203)_marked.JPG,4,27,seg_wb
4176,Strawberry___Leaf_scorch/image (211).JPG,33,27,regular
4177,Strawberry___Leaf_scorch/image (211)_marked.JPG,17,27,seg_wb
4178,Strawberry___Leaf_scorch/image (272).JPG,27,27,regular
4179,Strawberry___Leaf_scorch/image (272)_marked.JPG,21,27,seg_wb
4180,Strawberry___Leaf_scorch/image (277).JPG,27,27,regular
4181,Strawberry___Leaf_scorch/image (277)_marked.JPG,4,27,seg_wb
4182,Strawberry___Leaf_scorch/image (296).JPG,27,27,regular
4183,Strawberry___Leaf_scorch/image (296)_marked.JPG,4,27,seg_wb
4184,Strawberry___Leaf_scorch/image (322).JPG,4,27,regular
4185,Strawberry___Leaf_scorch/image (322)_marked.JPG,27,27,seg_wb
4186,Strawberry___Leaf_scorch/image (330).JPG,17,27,regular
4187,Strawberry___Leaf_scorch/image (330)_marked.JPG,27,27,seg_wb
4188,Strawberry___Leaf_scorch/image (332).JPG,27,27,regular
4189,Strawberry___Leaf_scorch/image (332)_marked.JPG,14,27,seg_wb
4190,Strawberry___Leaf_scorch/image (345).JPG,27,27,regular
4191,Strawberry___Leaf_scorch/image (345)_marked.JPG,4,27,seg_wb
4192,Strawberry___Leaf_scorch/image (374).JPG,27,27,regular
4193,Strawberry___Leaf_scorch/image (374)_marked.JPG,4,27,seg_wb
4194,Strawberry___Leaf_scorch/image (381).JPG,27,27,regular
4195,Strawberry___Leaf_scorch/image (381)_marked.JPG,14,27,seg_wb
4196,Strawberry___Leaf_scorch/image (39).JPG,27,27,regular
4197,Strawberry___Leaf_scorch/image (39)_marked.JPG,17,27,seg_wb
4198,Strawberry___Leaf_scorch/image (393).JPG,27,27,regular
4199,Strawberry___Leaf_scorch/image (393)_marked.JPG,14,27,seg_wb
4200,Strawberry___Leaf_scorch/image (394).JPG,27,27,regular
4201,Strawberry___Leaf_scorch/image (394)_marked.JPG,4,27,seg_wb
4202,Strawberry___Leaf_scorch/image (400).JPG,27,27,regular
4203,Strawberry___Leaf_scorch/image (400)_marked.JPG,17,27,seg_wb
4204,Strawberry___Leaf_scorch/image (401).JPG,4,27,regular
4205,Strawberry___Leaf_scorch/image (401)_marked.JPG,27,27,seg_wb
4206,Strawberry___Leaf_scorch/image (428).JPG,10,27,regular
4207,Strawberry___Leaf_scorch/image (428)_marked.JPG,27,27,seg_wb
4208,Strawberry___Leaf_scorch/image (429).JPG,27,27,regular
4209,Strawberry___Leaf_scorch/image (429)_marked.JPG,33,27,seg_wb
4210,Strawberry___Leaf_scorch/image (43).JPG,33,27,regular
4211,Strawberry___Leaf_scorch/image (43)_marked.JPG,27,27,seg_wb
4212,Strawberry___Leaf_scorch/image (449).JPG,0,27,regular
4213,Strawberry___Leaf_scorch/image (449)_marked.JPG,27,27,seg_wb
4214,Strawberry___Leaf_scorch/image (452).JPG,4,27,regular
4215,Strawberry___Leaf_scorch/image (452)_marked.JPG,17,27,seg_wb
4216,Strawberry___Leaf_scorch/image (462).JPG,9,27,regular
4217,Strawberry___Leaf_scorch/image (462)_marked.JPG,27,27,seg_wb
4218,Strawberry___Leaf_scorch/image (47).JPG,27,27,regular
4219,Strawberry___Leaf_scorch/image (47)_marked.JPG,4,27,seg_wb
4220,Strawberry___Leaf_scorch/image (497).JPG,27,27,regular
4221,Strawberry___Leaf_scorch/image (497)_marked.JPG,10,27,seg_wb
4222,Strawberry___Leaf_scorch/image (514).JPG,27,27,regular
4223,Strawberry___Leaf_scorch/image (514)_marked.JPG,4,27,seg_wb
4224,Strawberry___Leaf_scorch/image (518).JPG,22,27,regular
